,brand,discounted_price,product_name,retail_price,uniq_id
761,Beebay,399.0,Beebay Girl's A-line Dress,895.0,c85ef0adc5746766ba7a5da0a0ffe387
762,Kidzblush,449.0,Kidzblush Girl's A-line Dress,899.0,ca6e35db0f37b9d87bdf8e75d902cdb9
763,Vastra,550.0,Vastra Valley Girl's Gathered Dress,700.0,e12b87c11bc91c7a6a830be7b184b520
764,My,299.0,My Little Joy Casual Short Sleeve Printed Girl's Top,599.0,4a0a40a76512404ff2a0e10c62e530d7
765,My,299.0,My Little Joy Casual Short Sleeve Printed Girl's Top,599.0,6ba50f7527989ae35f3a9a5692e980b9
766,My,299.0,My Little Joy Casual Short Sleeve Printed Baby Girl's Top,599.0,5c572e1ca891dc7cfe6dd5f59be770c8
767,Wise Guys,249.0,Wise Guys Pouch for Lenovo S880,249.0,db5907cf7031f5a8aaa39c5528f8c5d2
768,Kiara Jewellery,2525.0,Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,4025.0,0b734d90093a17e916259a5b1074fe48
769,Kiara Jewellery,1366.0,Kiara Jewellery Sterling Silver Swarovski Crystal Yellow Gold Ring,2733.0,34e1ddfa1ee8d88be105789e0fcf62da
770,Kiara Jewellery,1238.0,Kiara Jewellery Sterling Silver Cubic Zirconia Rhodium Ring,3238.0,3514c40e51cc245d1136a46ca90d543a
771,BlueStone,32255.0,"BlueStone Sylvan Lattice Yellow Gold Diamond, Pearl 18 K Ring",38992.0,14a95d5f78d54d9481fc42c715a73046
772,United,1624.0,United Colors of Benetton Solid Round Neck Casual Women's Sweater,2499.0,b4434d35aed162b9eac3d30b24edcc93
773,United,1364.0,United Colors of Benetton Solid Round Neck Casual Women's Sweater,2099.0,507a7f3a99eb33408360b0150153879c
774,Navaksha,756.0,Navaksha Necktie Men's  Combo,1550.0,0b0c41b800ae70958f36177838bb3ff1
775,Navaksha,756.0,Navaksha Necktie Men's  Combo,1550.0,52ed53eefb3c6fb16a29c6afd1c895cb
776,Karatcraft,8222.0,Karatcraft Duma Stackable Gold Diamond 18 K Ring,13859.0,d0f0ff3de77f0aed4ade3654f74dfb8d
777,Tapyti,610.0,Tapyti Casual 3/4 Sleeve Solid Women's Top,875.0,2826c4c26a0a55221c0aa847d5577869
778,Navaksha,756.0,Navaksha Necktie Men's  Combo,1550.0,859eeffa29b9e927dd7f6c65a7cab4bd
779,G-Luck,6800.0,G-Luck Gomed Stone Weight - 12.3 Carat / 14.47 Ratti Silver Garnet Ring,7820.0,9de6c1211732a409a0b889095077e089
780,Navaksha,756.0,Navaksha Necktie Men's  Combo,1550.0,b92ff876ba7c3d798b5c148351b574e2
781,Tapyti,420.0,Tapyti Casual Full Sleeve Solid Women's Top,845.0,b28754b135162e11e7206759ea059bcd
782,Kundali,21900.0,Kundali Gold Topaz 18 K Ring,25185.0,a3e2ae756719757999c26c2a64907203
783,Navaksha,756.0,Navaksha Necktie Men's  Combo,1550.0,05efbb28643ed0552a07f1982ad371e3
784,Tapyti,499.0,Tapyti Casual Sleeveless Solid Women's Top,999.0,6d9ade66af2b65519d7fc30fc0146ad4
785,Miss,979.0,Miss Chase Casual Sleeveless Solid Women's Top,1399.0,a2fefb95ed6377b2015ac410cabb63b6
786,Nine,550.0,Nine Lions Bollywood Fashion Casual Short Sleeve Solid Women's Top,1650.0,384cd67b0911f64b4b5410a4ccb9f8df
787,BlueStone,20438.0,BlueStone The Ciara for her Yellow Gold Diamond 18 K Ring,20438.0,f1f26d670aa214df255aadd7d7c831af
788,Wrangler,1795.0,Wrangler Men's Casual Shirt,1795.0,6edd4af203b1aa9c3983025e31d5ddca
789,Sequences,749.0,Sequences Girl's A-line Dress,1350.0,00b0c9faa1618cd7751f65f017f93ce8
790,For,2999.0,For Kids Girl's A-line Dress,5999.0,f81db1f76e3bcfe9f33a10f4c12610d6
791,Akshadha,799.0,Akshadha Girl's A-line Dress,799.0,c2a3e12fe1dcea2953d1e10ce01c83d1
792,Herberto,949.0,Herberto Girl's A-line Dress,1899.0,a6a41914ea2b92db4ffd5a5ec50aaa90
793,For,2899.0,For Kids Girl's A-line Dress,5799.0,c58f471c720d4e961b490ec18438267c
794,De,799.0,De Kafal Girl's Gathered Dress,1299.0,8f201b33e774e285472dac5bd2e07c5b
795,Rute,599.0,Rute Floral Print Women's Round Neck T-Shirt,1299.0,026c96df5085ecf667f0a43ed0d337d0
796,Indian Gems And Jewells,3500.0,Indian Gems And Jewells Certified 2 Cts Sterling Silver Ruby Ring,5000.0,45c420e9739bc8587611c64be365035f
797,Karatcraft,12094.0,Karatcraft Valusha Gold Diamond 18 K Ring,16646.0,17c6557d47fc05e8f99716c4938d4245
798,Elite,399.0,Elite Neckties Necktie Men's  Combo,1199.0,a0fc2fbb33527cbdceae0978e770b601
799,Kundali,39875.0,Kundali Pukhraj Stone Weight - 3.8 Carat / 4.47 Ratti Gold Sapphire 18 K Ring,45856.0,80f81155f425fed308df8787d254aff3
800,Lee,1494.0,"Lee Solid V-neck Casual, Party Men's Sweater",2299.0,27269e086e28f49aa13e57ca8209c596
801,Myesquire,628.0,Myesquire Square Pot Aroma Electric Burner Lemongrass Liquid Air Freshener,1600.0,02a3f5da6364a06fbef5ce54e6604d74
802,Myesquire,310.0,Myesquire Black and White Aroma Burner Combo Lemongrass Liquid Air Freshener,750.0,4f71ef074c3c97bc38520d22f893a867
803,Myesquire,590.0,Myesquire Oval Electric Aroma Lemongrass Liquid Air Freshener,890.0,8513c63499dc850be1ef12a7a426cf73
804,Myesquire,599.0,Myesquire Oval Electric Aroma Lemongrass Liquid Air Freshener,955.0,64e9e4cdd5c4ab92192a8371daaf1a20
805,Pulpypapaya,349.0,Pulpypapaya Self Design Women's Round Neck T-Shirt,499.0,7bcd5fafb67949a054c7b11c88301c08
806,Kea,199.0,Kea Casual Sleeveless Solid Women's Top,1999.0,79904725c9b3d8cc37de872157514c14
807,Rampwalk,359.0,Rampwalk Casual Sleeveless Solid Women's Top,799.0,b00c86218922f3ab6f066c34a8b89c96
808,Alibi,315.0,Alibi Casual Sleeveless Solid Women's Top,499.0,65b60fe4f084d633a03c698f261c2ff4
809,Karatcraft,14450.0,Karatcraft Zunia Gold Diamond 18 K Ring,19306.0,da658b33c149dc1234cbe6cee341d0e2
810,Karatcraft,14001.0,Karatcraft Bibiana Gold Diamond 18 K Ring,24911.0,aebfce85f0431f6b8160f111fffc6217
811,BlueStone,22904.0,"BlueStone The Rajeshwari White Gold Diamond, Emerald, Ruby 18 K Ring",24984.0,ad034c875d5c1cc032e6a2641644252d
812,Fundoo,550.0,Fundoo T Printed Men's Track Suit,1040.0,39ed975091fd6d1d3ef3a7d33b8c4360
813,Tapyti,499.0,Tapyti Casual Sleeveless Solid Women's Top,999.0,1200a7cc8b81cce85fe6bad0484f24f9
814,Miss,979.0,Miss Chase Casual Sleeveless Solid Women's Top,1399.0,9b4e92a6973e87c61ec73da57c740b0d
815,Miss,450.0,Miss Chase Casual Sleeveless Solid Women's Top,899.0,fb243e7c0f15377d2d672c5efae05e56
816,Nine,700.0,Nine Lions Bollywood Fashion Party Sleeveless Solid Women's Top,2700.0,62efe8acfe478fd82afc8e2f065509b2
817,Slim,699.0,Parron Men's Solid Casual Shirt,1449.0,adcddd9650e04f62ae6afb640507f950
818,Slim,598.0,Parron Men's Solid Casual Shirt,1449.0,cc4d2cd360b43e5944165fae1915935f
819,Slim,699.0,Parron Men's Printed Casual Shirt,1449.0,91d409c2ef286cfaa91e82bd7dba9402
820,Slim,749.0,Parron Men's Solid Casual Shirt,1549.0,d6302805fc8f2cd83458cb13d6612b17
821,Slim,749.0,Parron Men's Solid Casual Shirt,1549.0,713246c6f1e3eb922a71cb9c2b597157
822,Modo,899.0,Modo Vivendi Casual Sleeveless Solid Women's Top,899.0,6d3740464354fd099ac031150085be3b
823,Karatcraft,37905.0,Karatcraft Citra Engagement Gold Diamond 18 K Ring,49999.0,43a5ab7e3d9dcba5d55f84a5c2aa8f5c
824,Karatcraft,40178.0,Karatcraft Journa Gold Diamond 18 K Ring,48214.0,f62d5fe1b987747340716bc0159c98fd
825,R,1700.0,R Factor Casual Sleeveless Geometric Print Women's Top,2000.0,62b45f867f81a7c6127f5310b80bba36
826,Mangosteen,1499.0,Mangosteen Casual 3/4 Sleeve Printed Women's Top,1999.0,b5193246e2e756cb5a89c44a1179682e
827,Karatcraft,38808.0,Karatcraft Raciel Gold Diamond 18 K Ring,42689.0,5d04df2b54014f5c793523f5f4d57fd4
828,Modo,999.0,Modo Vivendi Casual Short Sleeve Solid Women's Top,999.0,44ba5da50944932e29442a4d066388f4
829,Modo,899.0,Modo Vivendi Casual Sleeveless Solid Women's Top,899.0,3323a0408d4584abf818370b64dde22e
830,Enah,795.0,Enah Casual Sleeveless Printed Women's Top,999.0,19e10ad26abd566fb6c29f85915a92f4
831,IskiUski,13120.0,IskiUski Medieval Sterling Silver Diamond 22K Yellow Gold Ring,17060.0,d3176e405109c3cf796ecd3580493932
832,Kaaryah,990.0,Kaaryah Casual Short Sleeve Solid Women's Top,990.0,68a546df578ea18d3a4b15cb74d997a9
833,Allen,539.0,Allen Solly Casual Short Sleeve Solid Women's Top,899.0,ee80de430624b2d2c5341f49f67e8ec2
834,Alibi,417.0,Alibi Casual Short Sleeve Solid Women's Top,699.0,508f57918ed059945670cbd8786781d6
835,Butterfly,449.0,Butterfly Wears Casual Short Sleeve Solid Women's Top,999.0,b34fc006934686c2cd10ce2759a4cc24
836,Juelle,796.0,Juelle Casual Sleeveless Solid Women's Top,995.0,9dbc352a4b8836b4222c140ce89111c6
837,French,749.0,French Creations Casual Short Sleeve Solid Women's Top,999.0,2a46372f061735402583fda8f6a2285d
838,Myesquire,245.0,Myesquire Ceramic Coffee Burner Pot Lemongrass Liquid Air Freshener,349.0,0d6275400501db4bf31ff562f88246ce
839,Myesquire,280.0,Myesquire Blue Green Aroma Burner Combo Lemongrass Liquid Air Freshener,790.0,d9820110e8bd6b5aad97a28e647eb233
840,Myesquire,270.0,Myesquire White Brown Aroma Burner Combo Lemongrass Liquid Air Freshener,790.0,ece624835d036d75fe153e575827cdce
841,Myesquire,270.0,Myesquire Brown Aroma Burner Combo Lemongrass Liquid Air Freshener,790.0,a583751228d738f6ccb1c9e3fd1c7fbe
842,Myesquire,245.0,Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener,349.0,f0938b0d88eac91deee6d5add54097d3
843,Myesquire,245.0,Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener,349.0,47ce033654803bbe7b45423aa47f3e28
844,BlueStone,24624.0,"BlueStone The Golden Arm Yellow Gold Diamond, Pearl 18 K Ring",24624.0,b7713fcb4d1f357b5aaa8c6a812db12a
845,612,522.0,612 League Girl's Gathered Dress,1045.0,28483c0a6f59cd16f77415c05f0d7850
846,612,766.0,612 League Girl's Gathered Dress,1095.0,b5674ef8b31261181dc5aede574d07bd
847,612,766.0,612 League Girl's Gathered Dress,1095.0,c6f7f42f20e95c5a65d584ce2256f2e2
848,612,731.0,612 League Girl's Gathered Dress,1045.0,c9b51f6e63b2c3179cc7b383dce756ec
849,Cation,600.0,Cation Casual Short Sleeve Solid Women's Top,1200.0,d598fa0ea56e200c4e7e89d2d8127b8e
850,Blacksoul,550.0,Blacksoul Casual Short Sleeve Solid Women's Top,1099.0,8dbd311dc1050603671929dd6f94c6e5
851,Jewlook,899.0,Jewlook Neck Tie Men's  Combo,1799.0,5a538de4b6a90b438f041af2f49fd746
852,Palette,499.0,Palette Casual Sleeveless Solid Women's Top,1099.0,4035695801c94922043378922ef39120
853,Rampwalk,399.0,Rampwalk Casual Sleeveless Solid Women's Top,799.0,d566cc002264dbfc58c2725a1d94bb57
854,Rampwalk,399.0,Rampwalk Casual Sleeveless Solid Women's Top,799.0,739bb87e1ae01b3325a29d80bda97494
855,The,571.0,The Vanca Casual 3/4 Sleeve Polka Print Women's Top,1299.0,bb6039ec795737ec33cb42c752736007
856,The,571.0,The Vanca Casual 3/4 Sleeve Solid Women's Top,1299.0,0fd8654c0651eb7c1770c4a4295a7790
857,Komnil,799.0,Komnil Solid Women's Polo T-Shirt,1699.0,44a2db0ae3361766ecf39e5e839afe8e
858,Kaaryah,742.0,Kaaryah Formal Short Sleeve Solid Women's Top,1484.0,641171faeffb42dfedc225f45a494e2f
859,Kaaryah,1380.0,Kaaryah Formal Sleeveless Solid Women's Top,1380.0,8d2b55c879b3a72a1c50ccfd4589d0d8
860,H E Creations,500.0,H E Creations Brass Cubic Zirconia Yellow Gold Ring,1500.0,03610b70accb0cc14bd80d949a418df6
861,Aaliya,850.0,Aaliya Festive Full Sleeve Solid Women's Top,1700.0,7fef05b3cc7c6f48dfae98148a5dcb50
862,Kaaryah,952.0,Kaaryah Formal Short Sleeve Solid Women's Top,1360.0,81ab4fd377258ae3c2041db7d1feef65
863,Schwof,839.0,Schwof Casual Full Sleeve Solid Women's Top,1199.0,7612c3293e4ae4cab755c9dbfd80f8e7
864,Schwof,699.0,Schwof Party Full Sleeve Solid Women's Top,999.0,54df4fd03e20e2dafcf93c5303c5d8e8
865,Aaliya,850.0,Aaliya Festive Full Sleeve Self Design Women's Top,1700.0,44e0f731295d04ba7e67d092bfc8193e
866,Kaaryah,670.0,Kaaryah Formal Sleeveless Solid Women's Top,670.0,82f191821eebdaccf4a469c8ca1e297e
867,Kaaryah,973.0,Kaaryah Formal Sleeveless Solid Women's Top,1390.0,00fb6491245dde520ca991b11a2a3bfc
868,Waves,939.0,Waves Girl's A-line Dress,1565.0,3a72319b18dd49c93ddd284aa30c1007
869,612,1011.0,612 League Girl's Shift Dress,1445.0,479e9067455ab131694d252b3150e8a5
870,Oxolloxo,1119.0,Oxolloxo Girl's A-line Dress,1399.0,23aee6ca005db95fbac8c094dc4e0d3a
871,Kaaryah,952.0,Kaaryah Casual Sleeveless Solid Women's Top,1360.0,d6cbcf2558fd6ee5864d7b9bb8cfbf41
872,Kaaryah,903.0,Kaaryah Casual 3/4 Sleeve Printed Women's Top,1290.0,988fbf3adc1e03180061e23e0d9e1403
873,My,399.0,My Addiction Casual Short Sleeve Printed Women's Top,799.0,68b789586789c041c3d4b097e585dfa0
874,Colors,599.0,Colors Couture Casual Short Sleeve Printed Women's Top,899.0,a16d650c139d779c28c97844cfd6a2a8
875,Life,479.0,Life by Shoppers Stop Casual Short Sleeve Applique Women's Top,799.0,ace802f0e0cd6b2bf0535ec75ac4c217
876,Life,734.0,Life by Shoppers Stop Casual Sleeveless Solid Women's Top,1049.0,6c6ffd86e5cf9f3d872a3ecaf0411adc
877,WearYourShine by PCJ,15598.0,WearYourShine by PCJ The Midori Gold Diamond 18 K Ring,15598.0,f00b0156a1bc5596aec32e844ce0a3fd
878,Roadster,299.0,Roadster Casual Short Sleeve Printed Women's Top,499.0,808b3abdfc7a09c2a160c8011c264f08
879,Trend,399.0,Trend Arrest Casual 3/4 Sleeve Solid Women's Top,599.0,1e29d131a9bb46d6e561757bbe6578a8
880,Karatcraft,43663.0,Karatcraft Duilla Ruby Gold Diamond 18 K Ring,48029.0,2b6001cd6095592db167fca5c58d3072
881,BlueStone,22459.0,"BlueStone The Beatrice White Gold Diamond, Pearl 14 K Ring",22459.0,b5e2f348c254edd70b3c023dd8bc37b8
882,Jacknjewel,25414.0,Jacknjewel Astonishing Gold Pearl 18K White Gold 18 K Ring,42696.0,98671f8bfa99eefb7cb8c2fffdf16860
883,KuberBox,26054.0,"KuberBox Sortilège Pearl Gold Diamond, Pearl 14K White Gold 14 K Ring",26054.0,874bd2156910ddcd36d8c6813d4c4544
884,JacknJewel,8689.0,JacknJewel Gold Pearl Yellow Gold 14 K Ring,17732.0,49dc3f9cb9ead3edbc6eb64edbdc1e90
885,FabAlley,1100.0,FabAlley Casual Full Sleeve Solid Women's Top,1100.0,57df6fd62720bdc984a32e616a539821
